,id,title,soup
241,308531,Teenage Mutant Ninja Turtles: Out of the Shadows,brotherbrotherrelationship turtle sequel meganfox stephenamell willarnett davegreen fantasy action adventure
242,166424,Fantastic Four,teleportation transformation telekinesis milesteller katemara michaelb.jordan joshtrank action adventure sciencefiction
243,1593,Night at the Museum,museum skeleton nightshift benstiller jakecherry carlagugino shawnlevy action adventure comedy
244,254128,San Andreas,california earthquake catastrophe dwaynejohnson alexandradaddario carlagugino bradpeyton action drama thriller
245,714,Tomorrow Never Dies,londonengland england spy piercebrosnan jonathanpryce michelleyeoh rogerspottiswoode adventure action thriller
246,2024,The Patriot,rebel southernusa lossofson melgibson heathledger joelyrichardson rolandemmerich drama history war
247,163,Ocean's Twelve,sequel fabergéegg dutcheastindiancompany georgeclooney bradpitt catherinezeta-jones stevensoderbergh thriller crime
248,787,Mr. & Mrs. Smith,bomb assassin secretidentity angelinajolie bradpitt vincevaughn dougliman action comedy drama
249,262500,Insurgent,basedonnovel revolution dystopia shailenewoodley theojames katewinslet robertschwentke adventure sciencefiction thriller
250,2567,The Aviator,ladykiller pilot biography leonardodicaprio cateblanchett katebeckinsale martinscorsese drama
251,38745,Gulliver's Travels,journalist forbiddenlove princess jackblack amandapeet emilyblunt robletterman comedy
252,40805,The Green Hornet,bomb martialarts assassin sethrogen jaychou christophwaltz michelgondry action crime comedy
253,53182,300: Rise of an Empire,basedongraphicnovel ancientgreece duringcreditsstinger sullivanstapleton evagreen lenaheadey noammurro action war
254,41513,The Smurfs,moon magic basedoncomicbook hankazaria neilpatrickharris jaymamays rajagosnell animation family adventure
255,13700,Home on the Range,farm cow animal roseannebarr judidench jennifertilly willfinn animation family
256,262504,Allegiant,basedonnovel revolution dystopia shailenewoodley theojames zoëkravitz robertschwentke adventure sciencefiction
257,39254,Real Steel,fathersonrelationship fight sport hughjackman dakotagoyo evangelinelilly shawnlevy action sciencefiction drama
258,77931,The Smurfs 2,basedoncartoon animation smurf hankazaria neilpatrickharris brendangleeson rajagosnell fantasy family comedy
259,1639,Speed 2: Cruise Control,boat cruise computer sandrabullock jasonpatric willemdafoe jandebont action adventure thriller
260,80274,Ender's Game,basedonnovel intolerance chosenone asabutterfield harrisonford haileesteinfeld gavinhood sciencefiction action adventure
261,1571,Live Free or Die Hard,usa washingtond.c. helicopter brucewillis justinlong timothyolyphant lenwiseman action thriller
262,120,The Lord of the Rings: The Fellowship of the Ring,elves dwarves orcs elijahwood ianmckellen cateblanchett peterjackson adventure fantasy action
263,10204,Around the World in 80 Days,paris londonengland newyork jackiechan stevecoogan céciledefrance frankcoraci action adventure comedy
264,8489,Ali,usa transporter boxer willsmith jamiefoxx jonvoight michaelmann drama
265,10588,The Cat in the Hat,cat brothersisterrelationship boredom mikemyers dakotafanning spencerbreslin bowelch comedy fantasy family
266,2048,"I, Robot",suicide artificialintelligence manvsmachine willsmith bridgetmoynahan alantudyk alexproyas action sciencefiction
267,1495,Kingdom of Heaven,crusade epic knight orlandobloom evagreen jeremyirons ridleyscott drama action adventure
268,10137,Stuart Little,brotherbrotherrelationship basedonnovel cat michaelj.fox geenadavis hughlaurie robminkoff animation fantasy family
269,10198,The Princess and the Frog,basedonnovel voodoo kiss anikanonirose brunocampos keithdavid ronclements romance family animation
270,286217,The Martian,basedonnovel mars nasa mattdamon jessicachastain kristenwiig ridleyscott drama adventure sciencefiction
271,1635,The Island,clone transplantation loveofone'slife ewanmcgregor scarlettjohansson djimonhounsou michaelbay action thriller sciencefiction
272,24113,Town & Country,architect cellist friends warrenbeatty dianekeaton goldiehawn peterchelsom comedy romance
273,9679,Gone in Sixty Seconds,brotherbrotherrelationship detective carrace nicolascage angelinajolie giovanniribisi dominicsena action crime thriller
274,98,Gladiator,rome gladiator arena russellcrowe joaquinphoenix connienielsen ridleyscott action drama adventure
275,180,Minority Report,self-fulfillingprophecy washingtond.c. evidence tomcruise colinfarrell samanthamorton stevenspielberg action thriller sciencefiction
276,672,Harry Potter and the Chamber of Secrets,flyingcar witch magic danielradcliffe rupertgrint emmawatson chriscolumbus adventure fantasy family
277,36557,Casino Royale,italy poker casino danielcraig evagreen madsmikkelsen martincampbell adventure action thriller
278,869,Planet of the Apes,gorilla spacemarine spacesuit markwahlberg timroth helenabonhamcarter timburton thriller sciencefiction action
279,280,Terminator 2: Judgment Day,cyborg shotgun post-apocalyptic arnoldschwarzenegger lindahamilton robertpatrick jamescameron action thriller sciencefiction
280,11322,Public Enemies,cinema hidingplace machinegun christianbale johnnydepp giovanniribisi michaelmann history crime drama
281,4982,American Gangster,underdog blackpeople drugtraffic denzelwashington russellcrowe chiwetelejiofor ridleyscott drama crime
282,36955,True Lies,spy terrorist florida arnoldschwarzenegger jamieleecurtis tomarnold jamescameron action thriller
283,18487,The Taking of Pelham 1 2 3,hostage newyorkcity newyorksubway denzelwashington johntravolta luisguzmán tonyscott thriller drama crime
284,39451,Little Fockers,nurse cat father-in-law robertdeniro benstiller owenwilson paulweitz comedy romance
285,27581,The Other Guys,narration ceo firetruck willferrell markwahlberg evamendes adammckay action comedy crime
286,9268,Eraser,suicide ambush showdown arnoldschwarzenegger jamescaan vanessawilliams chuckrussell action drama mystery
287,68718,Django Unchained,bountyhunter hero plantation jamiefoxx christophwaltz leonardodicaprio quentintarantino drama western
288,10545,The Hunchback of Notre Dame,paris basedonnovel judge tomhulce demimoore tonyjay garytrousdale drama animation family
289,11688,The Emperor's New Groove,centralandsouthamerica birthday emperor davidspade johngoodman earthakitt markdindal adventure animation comedy
290,76163,The Expendables 2,airplane numberintitle airplanecrash sylvesterstallone jasonstatham dolphlundgren simonwest action adventure thriller
291,2059,National Treasure,riddle treasure treasurehunt nicolascage dianekruger justinbartha jonturteltaub adventure action thriller
292,2486,Eragon,basedonnovel mythicalcreature dragon edspeleers jeremyirons siennaguillory stefenfangmeier fantasy action adventure
293,16523,Where the Wild Things Are,children'sbook igloo wolfcostume maxrecords catherinekeener laurenambrose spikejonze family fantasy
294,116711,Epic,fantasy miniaturepeople joshhutcherson amandaseyfried colinfarrell chriswedge animation adventure family
295,37710,The Tourist,paris hotel falseidentity johnnydepp angelinajolie paulbettany florianhenckelvondonnersmarck action thriller romance
296,9946,End of Days,christianity sex newyear'seve arnoldschwarzenegger gabrielbyrne kevinpollak peterhyams action fantasy horror
297,1372,Blood Diamond,rebel journalist journalism leonardodicaprio djimonhounsou jenniferconnelly edwardzwick drama thriller action
298,106646,The Wolf of Wall Street,corruption sex sexuality leonardodicaprio jonahhill margotrobbie martinscorsese crime drama comedy
299,414,Batman Forever,riddle dccomics rose valkilmer tommyleejones jimcarrey joelschumacher action crime fantasy
300,563,Starship Troopers,moon asteroid spacemarine caspervandien dinameyer deniserichards paulverhoeven adventure action thriller
301,83542,Cloud Atlas,clone future dystopia tomhanks halleberry jimbroadbent tomtykwer drama sciencefiction
302,41216,Legend of the Guardians: The Owls of Ga'Hoole,owl emilybarclay abbiecornish essiedavis zacksnyder animation adventure family
303,314,Catwoman,whiterussian sex dccomics halleberry benjaminbratt sharonstone pitof action crime
304,184315,Hercules,mercenary battle ancientgreece dwaynejohnson ianmcshane johnhurt brettratner action adventure
305,9016,Treasure Planet,cyborg basedonnovel spacemarine josephgordon-levitt brianmurray davidhydepierce ronclements adventure animation family
306,18162,Land of the Lost,alienlife-form dinosaur primate willferrell annafriel dannymcbride bradsilberling adventure comedy sciencefiction
307,138103,The Expendables 3,cia armsdealer sequel sylvesterstallone jasonstatham harrisonford patrickhughes action adventure thriller
308,257088,Point Break,undercover undercoveragent extremesports edgarramírez lukebracey teresapalmer ericsoncore action crime thriller
309,10214,Son of the Mask,baby mask viking jamiekennedy alancumming traylorhoward lawrenceguterman fantasy comedy family
310,205775,In the Heart of the Sea,suicide ocean sea chrishemsworth benjaminwalker cillianmurphy ronhoward thriller drama adventure
311,11692,The Adventures of Pluto Nash,moon casino bar eddiemurphy randyquaid rosariodawson ronunderwood action comedy sciencefiction
312,22972,Green Zone,weaponofmassdestruction baghdad iraqi  mattdamon gregkinnear brendangleeson paulgreengrass war action adventure
313,227973,The Peanuts Movie,basedoncomicstrip family 3d noahschnapp billmelendez venusschultheis stevemartino animation
314,29193,The Spanish Prisoner,dialogue confidence invention stevemartin campbellscott bengazzara davidmamet crime drama mystery
315,1734,The Mummy Returns,son ancientegypt bracelet brendanfraser rachelweisz johnhannah stephensommers adventure action fantasy
316,3131,Gangs of New York,fire irish-american immigrant leonardodicaprio danielday-lewis camerondiaz martinscorsese drama history crime
317,76758,The Flowers of War,forcedprostitution childrape christianbale nini tongdawei zhangyimou drama history war
318,9408,Surf's Up,sea worldcup surfer shialabeouf jeffbridges zooeydeschanel ashbrannon animation comedy family
319,9890,The Stepford Wives,android housewife transformation nicolekidman matthewbroderick bettemidler frankoz action comedy sciencefiction
320,855,Black Hawk Down,prisonersofwar wound somalia joshhartnett ewanmcgregor jasonisaacs ridleyscott action history war
321,77953,The Campaign,politics politician electioncampaign willferrell zachgalifianakis dylanmcdermott jayroach comedy
322,18,The Fifth Element,clone taxi cyborg brucewillis garyoldman ianholm lucbesson adventure fantasy action
323,37786,Sex and the City 2, sarahjessicaparker kristindavis cynthianixon michaelpatrickking comedy drama romance
324,10501,The Road to El Dorado,gold horse swordfight kennethbranagh kevinkline rosieperez donmichaelpaul adventure animation comedy
325,57800,Ice Age: Continental Drift,bluefootedbooby prehistorictimes meltingice johnleguizamo rayromano chriswedge stevemartino animation comedy adventure
326,150689,Cinderella,cinderella magic prince lilyjames cateblanchett richardmadden kennethbranagh romance fantasy family
327,7980,The Lovely Bones,rape 1970s evidence rachelweisz markwahlberg susansarandon peterjackson fantasy drama
328,12,Finding Nemo,fathersonrelationship harbor underwater albertbrooks ellendegeneres alexandergould andrewstanton animation family
329,122,The Lord of the Rings: The Return of the King,elves orcs middle-earth(tolkien) elijahwood ianmckellen viggomortensen peterjackson adventure fantasy action
330,121,The Lord of the Rings: The Two Towers,elves orcs middle-earth(tolkien) elijahwood ianmckellen viggomortensen peterjackson adventure fantasy action
331,68737,Seventh Son,magic chosenone darkfantasy jeffbridges juliannemoore benbarnes sergeibodrov adventure fantasy
332,1995,Lara Croft: Tomb Raider,treasure buddhistmonk planetaryconfiguration angelinajolie jonvoight iainglen simonwest adventure fantasy action
333,157353,Transcendence,artificialintelligence technology nanotechnology johnnydepp paulbettany rebeccahall wallypfister thriller sciencefiction drama
334,331,Jurassic Park III,exoticisland dna paleontology samneill williamh.macy téaleoni joejohnston adventure action thriller
335,61791,Rise of the Planet of the Apes,intelligence zoo cage jamesfranco freidapinto johnlithgow rupertwyatt thriller action drama
